date,group_size,avg_max_temp,avg_min_temp,avg_mean_temp,avg_total_precip,degree_days
1982-05-31,58,25.1241,9.8345,17.5052,0.0,9.48
1982-06-01,59,24.4729,12.0864,18.3017,0.0763,10.28
1982-06-02,59,18.1119,12.2881,15.2203,30.6373,7.2
1982-06-03,59,16.878,7.7017,12.3169,1.0017,4.29
1982-06-04,59,20.0627,1.2119,10.6559,0.0356,2.64
1982-06-05,59,22.3119,7.5915,14.978,0.0,6.95
1982-06-06,59,19.5136,7.7746,13.6712,0.0068,5.64
1982-06-07,59,19.3441,5.5034,12.4458,0.0,4.42
1982-06-08,59,22.3661,5.878,14.1407,0.0,6.12
1982-06-09,59,25.7288,7.661,16.7153,0.0,8.69
1982-06-10,59,21.1017,7.1186,14.1288,0.0,6.11
1982-06-11,59,19.039,5.3034,12.1915,0.1017,4.17
1982-06-12,59,19.0,5.7,12.3712,0.0,4.35
1982-06-13,59,16.2034,5.7,10.9695,0.8356,2.95
1982-06-14,59,12.4966,6.4475,9.4983,9.461,1.47
1982-06-15,59,18.4322,9.4034,13.9373,1.0898,5.92
1982-06-16,60,16.1033,9.17,12.66,12.2667,4.64
1982-06-17,60,19.6383,9.2433,14.4667,0.4317,6.44
1982-06-18,60,22.725,7.2367,15.0033,0.095,6.98
1982-06-19,60,21.985,8.0783,15.0483,3.0617,7.03
1982-06-20,60,18.0383,10.6367,14.3567,9.7683,6.34
1982-06-21,60,20.69,8.0417,14.3883,4.965,6.37
1982-06-22,60,21.2683,10.9483,16.135,0.4567,8.11
1982-06-23,60,18.2233,7.8117,13.0333,21.25,5.02
1982-06-24,60,17.8267,9.7967,13.8367,1.3217,5.81
1982-06-25,60,21.5317,8.2533,14.92,0.4517,6.89
1982-06-26,60,20.9017,9.55,15.2483,0.3433,7.23
1982-06-27,60,22.2533,7.5783,14.9367,0.135,6.92
1982-06-28,60,22.2083,7.6667,14.9567,0.9067,6.94
1982-06-29,59,18.6797,10.9356,14.8237,21.8797,6.81
1982-06-30,60,21.62,13.0417,17.3483,2.8467,9.33
1982-07-01,61,18.0049,7.7557,12.9016,0.1656,4.88
1982-07-02,61,22.5393,8.9836,15.7852,4.7262,7.76
1982-07-03,61,19.3361,8.6148,13.9918,0.8738,5.98
1982-07-04,61,20.2115,5.0164,12.6361,0.4951,4.61
1982-07-05,61,22.4557,5.9361,14.2164,0.0,6.2
1982-07-06,61,23.5885,8.7738,16.2033,0.7803,8.18
1982-07-07,61,30.3,14.7213,22.5361,0.0393,14.51
1982-07-08,61,29.677,17.2295,23.477,0.0,15.45
1982-07-09,61,27.7541,15.218,21.5049,0.1639,13.49
1982-07-10,61,24.5951,11.9639,18.2967,0.0,10.28
1982-07-11,61,26.4,7.2361,16.841,0.0,8.82
1982-07-12,61,26.718,11.1016,18.9377,0.0131,10.91
1982-07-13,61,27.241,17.3623,22.323,0.1836,14.3
1982-07-14,61,27.9377,12.9557,20.4689,0.0098,12.45
1982-07-15,61,28.7393,11.1738,19.9836,1.0311,11.96
1982-07-16,61,27.6475,14.7098,21.1984,0.0262,13.18
1982-07-17,61,26.5459,12.3131,19.4508,0.4623,11.43
1982-07-18,61,29.2508,16.6967,22.9967,0.5984,14.97
1982-07-19,61,30.3082,17.9541,24.1541,2.1279,16.13
1982-07-20,61,24.6639,15.4607,20.082,20.8246,12.06
1982-07-21,60,22.145,13.9017,18.05,22.275,10.02
1982-07-22,61,20.518,14.4115,17.4836,19.6574,9.46
1982-07-23,61,22.7443,13.7803,18.2885,2.0426,10.26
1982-07-24,61,23.9705,10.1705,17.0918,0.059,9.07
1982-07-25,61,22.2525,12.3639,17.3344,6.0311,9.31
1982-07-26,61,23.8934,14.7016,19.323,1.0443,11.3
1982-07-27,61,25.582,11.8459,18.7393,2.6918,10.71
1982-07-28,61,24.6295,10.1213,17.3951,23.5426,9.38
1982-07-29,61,19.2885,12.7934,16.0607,9.2049,8.04
1982-07-30,61,25.9607,11.5262,18.7672,0.0623,10.74
1982-07-31,61,26.2115,11.318,18.782,0.6607,10.76
1982-08-01,60,23.9933,12.9567,18.4967,2.15,10.48
1982-08-02,61,19.8131,10.4164,15.1361,0.218,7.11
1982-08-03,61,20.6492,7.418,14.0525,0.0164,6.03
1982-08-04,60,21.3183,6.9683,14.1667,0.8217,6.14
1982-08-05,59,15.3339,9.4797,12.4254,12.7186,4.41
1982-08-06,59,18.8102,10.522,14.6847,0.7729,6.67
1982-08-07,60,20.7683,7.5383,14.1717,3.0783,6.15
1982-08-08,60,20.6717,10.3383,15.5283,0.395,7.51
1982-08-09,60,18.9733,11.3217,15.165,10.1183,7.15
1982-08-10,60,24.1767,14.5433,19.385,6.2233,11.36
1982-08-11,59,23.161,12.4966,17.8525,0.0322,9.83
1982-08-12,59,22.4068,9.5576,16.0017,1.7458,7.98
1982-08-13,60,17.1117,11.5417,14.35,11.5933,6.33
1982-08-14,60,20.5333,12.745,16.6567,2.35,8.64
1982-08-15,60,23.035,11.3617,17.2233,1.2783,9.2
1982-08-16,60,28.655,10.7,19.7033,0.0833,11.68
1982-08-17,60,25.7133,14.8217,20.2883,6.41,12.27
1982-08-18,60,22.005,9.2067,15.625,0.19,7.61
1982-08-19,60,23.5133,9.3233,16.445,1.8617,8.42
1982-08-20,61,24.4639,13.7213,19.1115,3.5852,11.09
1982-08-21,61,17.5361,8.0311,12.8016,0.0967,4.78
1982-08-22,61,17.6721,4.2951,11.0033,0.0164,2.98
1982-08-23,61,18.9377,4.8213,11.9,5.4656,3.88
1982-08-24,61,18.0049,11.8836,14.9672,18.0689,6.94
1982-08-25,61,20.7754,10.6262,15.723,22.8049,7.7
1982-08-26,61,21.3705,12.6066,17.0131,3.3328,8.99
1982-08-27,61,24.2508,8.7984,16.5459,5.5295,8.52
1982-08-28,61,16.7393,7.1426,11.9672,0.1361,3.94
1982-08-29,61,15.7738,2.4541,9.1295,0.5787,1.11
1982-08-30,61,17.7721,2.0918,9.9541,2.1803,1.93
1982-08-31,60,18.52,9.44,14.0,2.8667,5.98
1982-09-01,61,17.4148,5.1672,11.3164,12.0787,3.29
1982-09-02,61,15.4656,9.1246,12.3213,20.0557,4.3
1982-09-03,60,20.0233,11.055,15.5617,7.64,7.54
1982-09-04,60,19.0117,9.8983,14.4733,0.27,6.46
1982-09-05,60,21.4883,7.6633,14.5983,0.6433,6.58
1982-09-06,60,19.8367,8.845,14.36,8.5967,6.34
1982-09-07,60,16.97,7.405,12.2067,0.19,4.19
1982-09-08,60,15.6167,2.385,9.0183,0.2267,1.0
1982-09-09,60,18.4233,4.24,11.3517,0.2717,3.33
1982-09-10,60,23.7783,9.3,16.5633,0.0067,8.54
1982-09-11,60,21.9183,11.34,16.655,0.27,8.63
1982-09-12,60,25.5833,9.9183,17.7733,0.0567,9.75
1982-09-13,60,26.1033,12.3083,19.2267,0.1933,11.21
1982-09-14,60,24.1317,13.2683,18.725,3.835,10.7
1982-09-15,60,14.9167,10.5517,12.76,7.71,4.73
1982-09-16,60,13.455,7.935,10.7133,7.7,2.7
1982-09-17,60,16.0017,10.0033,13.0217,0.3867,5.0
1982-09-18,60,15.49,8.4067,11.97,0.5267,3.95
1982-09-19,60,16.405,7.7967,12.1167,0.0267,4.1
1982-09-20,60,17.5267,2.305,9.9383,2.7633,1.92
1982-09-21,61,16.4934,7.2541,11.8967,0.7885,3.87
1982-09-22,61,13.6,5.4066,9.523,9.8639,1.5
1982-09-23,61,14.1902,9.1459,11.6869,4.5738,3.67
1982-09-24,60,19.44,10.2133,14.8467,0.2233,6.83
1982-09-25,60,17.54,6.5683,12.0817,0.4133,4.05
1982-09-26,61,18.4475,7.7443,13.1164,0.1639,5.1
1982-09-27,60,16.305,8.4433,12.3933,11.23,4.37
1982-09-28,60,16.3117,10.9417,13.6533,0.6183,5.63
1982-09-29,61,14.823,2.218,8.5459,0.0033,0.52
1982-09-30,60,18.3517,3.525,10.9633,1.085,2.94
1982-10-01,60,17.7417,9.99,13.8917,16.0917,5.87
1982-10-02,60,12.18,6.835,9.525,0.4433,1.51
1982-10-03,61,13.7311,0.4262,7.0951,0.6426,0.0
1982-10-04,60,16.47,3.8467,10.1783,0.03,2.16
1982-10-05,60,15.72,0.5967,8.18,0.0567,0.16
1982-10-06,61,19.0508,3.7426,11.4213,0.0033,3.4
1982-10-07,60,11.2283,2.0517,6.6667,0.285,0.0
1982-10-08,60,9.5733,-0.1983,4.7083,2.815,0.0
1982-10-09,61,9.1803,2.8803,6.0541,0.223,0.0
1982-10-10,61,10.0361,-1.4787,4.3016,0.0164,0.0
1982-10-11,61,13.4164,-2.7,5.3754,0.0,0.0
1982-10-12,61,14.1852,-3.1984,5.5115,0.0,0.0
1982-10-13,61,12.1738,-0.2918,5.9639,2.2656,0.0
1982-10-14,61,9.5672,3.9836,6.7967,16.6115,0.0
1982-10-15,61,11.7885,6.577,9.2016,2.0885,1.18
1982-10-16,61,10.4607,2.0967,6.2951,0.7672,0.0
1982-10-17,61,9.3885,1.2721,5.3525,0.7066,0.0
1982-10-18,61,10.759,1.2426,6.0262,0.0066,0.0
1982-10-19,61,15.3803,-1.0066,7.2115,0.0098,0.0
1982-10-20,61,17.3344,4.2869,10.8328,0.3098,2.81
1982-10-21,61,15.8918,7.9836,11.9656,1.0787,3.94
1982-10-22,61,6.4787,0.3721,3.4492,0.0197,0.0
1982-10-23,60,5.8917,-5.7683,0.0617,0.0117,0.0
1982-10-24,60,6.4683,-2.545,1.9817,0.0,0.0
1982-10-25,61,12.5689,-3.9885,4.3115,0.0,0.0
1982-10-26,59,10.8068,-1.1136,4.8729,0.0,0.0
1982-10-27,59,14.1678,-4.1068,5.0593,0.0,0.0
1982-10-28,61,16.3967,0.8852,8.6689,0.0328,0.64
1982-10-29,60,14.625,2.5317,8.6,0.5733,0.58
1982-10-30,60,14.6633,5.6233,10.1617,0.1333,2.14
1982-10-31,59,16.1661,5.1068,10.661,0.0814,2.64
1982-11-01,61,13.3279,4.7033,9.0393,0.1738,1.02
1982-11-02,61,8.8361,0.4787,4.677,6.341,0.0
1982-11-03,61,14.2836,5.4525,9.8885,5.5754,1.87
1982-11-04,61,18.2705,10.5721,14.4443,4.4459,6.42
1982-11-05,61,18.6541,13.2934,15.9967,23.0148,7.97
1982-11-06,61,7.8885,0.3541,4.141,0.0311,0.0
1982-11-07,61,5.6852,0.118,2.9197,0.2148,0.0
1982-11-08,61,8.0295,-0.3098,3.8869,0.4721,0.0
1982-11-09,61,4.0656,-0.6557,1.7197,0.2197,0.0
1982-11-10,61,2.877,-1.4787,0.7131,0.0393,0.0
1982-11-11,60,8.2633,-5.6783,1.3,1.7517,0.0
1982-11-12,60,15.2083,3.8483,9.545,8.005,1.53
1982-11-13,60,14.9683,5.62,10.3133,28.43,2.29
1982-11-14,60,-0.055,-5.5817,-2.835,0.4917,0.0
1982-11-15,60,3.135,-6.2533,-1.5733,16.8967,0.0
1982-11-16,60,0.9383,-3.4483,-1.2583,0.0667,0.0
1982-11-17,60,4.4283,-6.9933,-1.2867,0.0083,0.0
1982-11-18,60,4.0467,-7.0983,-1.5317,0.005,0.0
1982-11-19,60,2.7517,-6.8117,-2.0433,0.0033,0.0
1982-11-20,60,4.8967,-8.7733,-1.9533,0.0267,0.0
1982-11-21,60,9.9433,-2.5067,3.74,3.2283,0.0
1982-11-22,60,10.6717,6.24,8.4767,4.9633,0.46
1982-11-23,61,7.8656,4.4705,6.1918,4.3525,0.0
1982-11-24,61,9.6803,3.9738,6.8492,3.2049,0.0
1982-11-25,61,-0.7361,-7.7836,-4.2803,0.0557,0.0
1982-11-26,61,0.4475,-6.5574,-3.0721,6.0934,0.0
1982-11-27,61,-6.8525,-11.4754,-9.1836,0.2721,0.0
1982-11-28,61,-4.0361,-15.618,-9.8459,0.7344,0.0
1982-11-29,61,0.0459,-9.3557,-4.6803,7.2082,0.0
1982-11-30,61,0.2066,-3.6984,-1.7689,0.2311,0.0
1982-12-01,59,1.6068,-9.5763,-4.0051,5.0271,0.0
1982-12-02,61,2.0164,-1.4393,0.2918,0.4279,0.0
1982-12-03,60,8.9967,-1.915,3.5617,6.62,0.0
1982-12-04,61,12.9492,1.1541,7.0705,0.7148,0.0
1982-12-05,61,6.2197,-1.0607,2.6,1.2689,0.0
1982-12-06,60,11.9283,-0.4333,5.7683,3.2817,0.0
1982-12-07,60,6.925,2.4383,4.7033,0.1467,0.0
1982-12-08,61,-1.8246,-6.2131,-4.0361,1.1033,0.0
1982-12-09,61,-4.3197,-14.5721,-9.4623,3.477,0.0
1982-12-10,61,-5.3311,-21.323,-13.3443,4.2951,0.0
1982-12-11,61,-1.3967,-13.2213,-7.3295,0.4459,0.0
1982-12-12,61,-12.9393,-17.0984,-15.0344,1.0754,0.0
1982-12-13,61,-15.3934,-22.3672,-18.8984,0.1738,0.0
1982-12-14,61,-5.7492,-23.877,-14.8361,0.1295,0.0
1982-12-15,61,0.8492,-10.5131,-4.8525,0.718,0.0
1982-12-16,60,9.675,-3.185,3.2633,13.8867,0.0
1982-12-17,61,-1.2869,-10.141,-5.7344,0.8787,0.0
1982-12-18,61,-6.6902,-14.7541,-10.7393,0.7459,0.0
1982-12-19,61,-2.5033,-11.6918,-7.1197,4.4443,0.0
1982-12-20,60,-0.775,-5.1767,-2.9983,6.2533,0.0
1982-12-21,61,-1.8639,-5.2803,-3.5934,0.8279,0.0
1982-12-22,61,-4.2705,-9.1148,-6.7115,0.0951,0.0
1982-12-23,61,-5.2393,-14.5311,-9.9082,0.1934,0.0
1982-12-24,59,-1.6508,-18.0237,-9.8559,4.0593,0.0
1982-12-25,59,6.2373,-7.2864,-0.522,10.0407,0.0
1982-12-26,59,8.822,-0.622,4.1203,2.7627,0.0
1982-12-27,60,-0.0833,-7.3133,-3.7067,0.61,0.0
1982-12-28,59,11.0695,-8.6254,1.2322,5.922,0.0
1982-12-29,61,9.9361,2.0705,6.0262,0.2262,0.0
1982-12-30,60,-1.1983,-5.8183,-3.5283,0.0,0.0
1982-12-31,60,-0.4167,-10.9667,-5.7117,0.3083,0.0
1983-01-01,61,0.3311,-6.477,-3.0885,0.382,0.0
1983-01-02,61,-2.8869,-7.5902,-5.2541,0.5803,0.0
1983-01-03,61,-11.5361,-16.8295,-14.2016,0.0967,0.0
1983-01-04,61,-10.8164,-22.2639,-16.5541,0.0,0.0
1983-01-05,61,-0.7361,-19.4721,-10.1295,0.3738,0.0
1983-01-06,61,0.8197,-5.5836,-2.3984,0.2066,0.0
1983-01-07,61,0.3852,-8.7377,-4.1984,5.7115,0.0
1983-01-08,60,0.1417,-4.9717,-2.42,1.3567,0.0
1983-01-09,61,-8.9082,-16.6377,-12.7967,0.0,0.0
1983-01-10,61,2.9639,-20.7508,-8.9066,0.7475,0.0
1983-01-11,61,11.4705,-4.6525,3.4262,17.741,0.0
1983-01-12,61,6.5082,1.9066,4.2311,0.5787,0.0
1983-01-13,61,-1.8525,-5.1541,-3.518,1.782,0.0
1983-01-14,61,-4.8902,-13.9213,-9.423,0.0328,0.0
1983-01-15,60,-4.8967,-15.5417,-10.2383,5.0883,0.0
1983-01-16,61,-0.4443,-8.6344,-4.5607,19.2492,0.0
1983-01-17,61,-3.0803,-7.9377,-5.5361,0.4705,0.0
1983-01-18,60,-11.255,-17.1767,-14.2383,0.1867,0.0
1983-01-19,60,-11.0933,-21.405,-16.27,0.3433,0.0
1983-01-20,60,-11.03,-17.1683,-14.12,0.0117,0.0
1983-01-21,60,-9.8233,-22.2233,-16.0433,0.0,0.0
1983-01-22,60,-3.6967,-18.3083,-11.0283,0.0,0.0
1983-01-23,59,1.9271,-11.0169,-4.5661,8.6136,0.0
1983-01-24,58,4.0034,-1.9724,1.0241,7.5069,0.0
1983-01-25,59,2.3339,-0.961,0.7,1.661,0.0
1983-01-26,59,-2.7949,-9.2085,-6.0254,0.3373,0.0
1983-01-27,60,-8.43,-19.7083,-14.09,0.0,0.0
1983-01-28,61,-5.4656,-20.4852,-12.9967,0.0,0.0
1983-01-29,61,-2.3787,-18.3246,-10.3721,0.0,0.0
1983-01-30,61,-2.2639,-13.159,-7.7311,1.9246,0.0
1983-01-31,60,-0.65,-4.81,-2.7433,4.735,0.0
1983-02-01,59,0.3237,-3.2831,-1.4898,0.9542,0.0
1983-02-02,59,1.6085,-9.9763,-4.2068,0.0881,0.0
1983-02-03,58,8.1948,-3.3655,2.4276,8.7724,0.0
1983-02-04,58,6.3207,1.8034,4.0862,2.7155,0.0
1983-02-05,58,-5.8776,-10.2845,-8.1017,0.2414,0.0
1983-02-06,58,-8.5655,-16.9983,-12.8052,0.0207,0.0
1983-02-07,58,-4.6793,-18.0948,-11.4052,14.1362,0.0
1983-02-08,57,-0.8386,-10.1614,-5.5228,6.9789,0.0
1983-02-09,58,-3.9103,-7.8448,-5.9017,1.7362,0.0
1983-02-10,59,-13.6983,-18.0847,-15.9119,0.0288,0.0
1983-02-11,59,-10.6898,-21.261,-15.9932,0.2169,0.0
1983-02-12,58,-10.3897,-21.2138,-15.8172,6.9034,0.0
1983-02-13,58,-3.9293,-20.719,-12.3448,0.0,0.0
1983-02-14,58,2.0845,-16.1431,-7.05,0.1569,0.0
1983-02-15,59,2.2542,-4.2712,-1.0085,0.0068,0.0
1983-02-16,59,-3.6966,-17.3712,-10.5593,0.0034,0.0
1983-02-17,59,-3.0288,-21.4373,-12.2525,4.6017,0.0
1983-02-18,59,0.7322,-6.9763,-3.1424,2.2576,0.0
1983-02-19,59,-3.1949,-14.8119,-9.0203,0.0,0.0
1983-02-20,59,-2.5051,-17.2034,-9.8746,0.3864,0.0
1983-02-21,59,-2.2424,-19.7186,-11.0017,3.039,0.0
1983-02-22,59,-2.3102,-8.5814,-5.4678,0.0,0.0
1983-02-23,58,-6.6293,-20.4828,-13.5741,14.6707,0.0
1983-02-24,59,-4.1983,-10.2847,-7.2593,7.1407,0.0
1983-02-25,59,-3.5254,-10.1898,-6.8797,0.4559,0.0
1983-02-26,59,-3.9339,-14.4136,-9.1932,0.5356,0.0
1983-02-27,59,1.1593,-13.9746,-6.4254,0.0,0.0
1983-02-28,59,3.2102,-4.2898,-0.5305,0.778,0.0
1983-03-01,59,3.2593,-3.1136,0.078,1.2746,0.0
1983-03-02,59,1.9915,-3.7339,-0.8763,29.1644,0.0
1983-03-03,60,0.5283,-2.01,-0.7533,5.0667,0.0
1983-03-04,60,-2.3317,-7.99,-5.1817,0.0,0.0
1983-03-05,60,0.1933,-12.5017,-6.1733,0.0,0.0
1983-03-06,60,4.3383,-14.87,-5.2883,0.0,0.0
1983-03-07,60,-1.6683,-13.01,-7.3683,0.0,0.0
1983-03-08,60,0.61,-16.7517,-8.0967,0.0,0.0
1983-03-09,60,3.5417,-10.39,-3.4333,0.135,0.0
1983-03-10,60,6.3867,-3.4867,1.4583,1.915,0.0
1983-03-11,60,2.0633,-3.0667,-0.5017,3.2833,0.0
1983-03-12,59,2.0593,-0.7186,0.6814,18.8322,0.0
1983-03-13,60,3.4183,-0.1467,1.6533,4.185,0.0
1983-03-14,60,2.6483,-0.2683,1.2083,1.1333,0.0
1983-03-15,59,2.4424,-0.4203,1.022,2.6695,0.0
1983-03-16,60,1.3833,-1.835,-0.2283,0.52,0.0
1983-03-17,60,3.54,-2.7333,0.41,0.0,0.0
1983-03-18,60,5.585,-2.4783,1.57,0.0167,0.0
1983-03-19,56,6.4536,-2.275,2.1036,5.7857,0.0
1983-03-20,58,9.0621,2.8,5.9517,1.95,0.0
1983-03-21,59,8.2102,-1.0949,3.5763,7.6254,0.0
1983-03-22,59,11.0814,1.0305,6.078,3.5051,0.0
1983-03-23,59,0.8153,-2.2729,-0.7322,0.4407,0.0
1983-03-24,60,-4.7117,-10.2317,-7.4933,0.01,0.0
1983-03-25,60,-2.97,-13.6867,-8.3483,0.0667,0.0
1983-03-26,60,-2.82,-13.355,-8.1117,0.0,0.0
1983-03-27,60,5.2567,-11.09,-2.935,0.2033,0.0
1983-03-28,60,4.025,-2.4483,0.7967,10.1,0.0
1983-03-29,59,4.4864,-0.3034,2.1119,7.4237,0.0
1983-03-30,60,-2.5967,-6.7167,-4.6767,1.3433,0.0
1983-03-31,60,1.5417,-8.1933,-3.3483,0.0167,0.0
1983-04-01,59,3.5339,-8.1237,-2.3153,3.2475,0.0
1983-04-02,59,2.0644,-4.1983,-1.0763,1.6864,0.0
1983-04-03,59,2.9051,-1.6593,0.6322,0.5305,0.0
1983-04-04,59,2.6441,-1.2373,0.7136,8.9949,0.0
1983-04-05,59,4.1153,0.0,2.078,1.9881,0.0
1983-04-06,59,6.622,-0.1932,3.2322,0.2203,0.0
1983-04-07,59,9.4508,-1.9271,3.7814,2.0797,0.0
1983-04-08,58,6.1707,1.2914,3.7603,3.5914,0.0
1983-04-09,58,10.6121,0.1052,5.3759,0.0,0.0
1983-04-10,58,7.5983,-3.4638,2.081,2.7638,0.0
1983-04-11,58,6.3552,-0.7534,2.8207,14.2431,0.0
1983-04-12,58,5.9034,1.1638,3.5586,1.3086,0.0
1983-04-13,58,7.0172,-1.4224,2.8172,0.0172,0.0
1983-04-14,58,3.6707,-3.8569,-0.0948,0.0034,0.0
1983-04-15,58,6.75,-1.6138,2.5948,0.0,0.0
1983-04-16,58,10.1397,-3.4103,3.3845,4.9103,0.0
1983-04-17,58,10.5793,3.2707,6.9431,17.5431,0.0
1983-04-18,58,7.9241,4.3569,6.1569,1.0517,0.0
1983-04-19,58,11.6948,-0.719,5.5121,6.0086,0.0
1983-04-20,58,11.6155,2.3121,6.9845,2.5431,0.0
1983-04-21,58,8.4448,1.45,4.9724,1.5948,0.0
1983-04-22,58,9.8345,0.15,5.0103,0.131,0.0
1983-04-23,58,13.019,-2.0138,5.5259,0.0207,0.0
1983-04-24,58,14.6069,-0.0379,7.3069,10.7517,0.0
1983-04-25,59,11.4814,4.2797,7.9051,18.2729,0.0
1983-04-26,59,13.0085,6.6119,9.8254,0.7525,1.81
1983-04-27,59,12.8017,2.0746,7.461,0.6915,0.0
1983-04-28,59,16.9136,2.9441,9.9492,0.3034,1.93
1983-04-29,59,19.1644,3.4576,11.3373,0.4322,3.31
1983-04-30,59,14.222,5.6136,9.9441,5.9881,1.92
1983-05-01,60,17.0467,7.26,12.175,2.09,4.15
1983-05-02,60,11.7867,3.875,7.8533,17.8067,0.0
1983-05-03,60,16.7067,5.6083,11.1817,3.685,3.16
1983-05-04,60,16.6533,7.8517,12.2767,6.7017,4.25
1983-05-05,60,17.0983,5.515,11.3267,0.7967,3.31
1983-05-06,60,13.3517,3.2683,8.3283,0.3317,0.31
1983-05-07,60,15.4567,-0.4383,7.525,0.1717,0.0
1983-05-08,60,19.9,6.0617,13.0033,0.0267,4.98
1983-05-09,60,16.9767,7.3717,12.1967,6.7783,4.17
1983-05-10,60,11.7767,4.9017,8.3667,0.54,0.34
1983-05-11,60,10.5633,1.5867,6.0967,4.16,0.0
1983-05-12,60,9.0133,3.1183,6.0917,4.91,0.0
1983-05-13,60,10.3767,4.2067,7.315,4.4083,0.0
1983-05-14,60,14.895,4.9217,9.9333,0.4467,1.91
1983-05-15,60,17.495,3.9867,10.77,1.895,2.74
1983-05-16,60,12.61,5.1117,8.89,4.3117,0.86
1983-05-17,60,9.0467,0.3183,4.705,1.7633,0.0
1983-05-18,60,15.2383,-2.4483,6.425,0.0,0.0
1983-05-19,60,20.8817,0.3533,10.64,0.0717,2.62
1983-05-20,60,14.345,5.73,10.0617,10.1967,2.04
1983-05-21,60,19.5317,9.4817,14.525,0.2433,6.51
1983-05-22,59,20.0576,7.2237,13.6627,0.1254,5.64
1983-05-23,59,13.2949,4.8678,9.1051,4.2678,1.08
1983-05-24,60,9.22,3.925,6.6,10.8817,0.0
1983-05-25,60,8.1067,4.72,6.4433,7.5883,0.0
1983-05-26,60,10.9867,4.0633,7.5483,0.075,0.0
1983-05-27,60,12.375,4.945,8.6783,9.5217,0.66
1983-05-28,60,9.8083,4.765,7.31,8.415,0.0
1983-05-29,60,16.645,3.32,10.005,1.8583,1.98
1983-05-30,60,12.055,5.5267,8.8083,34.0333,0.79
1983-05-31,60,12.805,6.6883,9.7683,8.505,1.75
1983-06-01,61,19.4443,8.7672,14.1213,1.2279,6.11
1983-06-02,61,16.9705,7.9623,12.4902,2.641,4.47
1983-06-03,61,20.3754,5.8721,13.1426,2.7344,5.12
1983-06-04,61,17.9902,5.2787,11.6525,5.1869,3.63
1983-06-05,61,19.482,7.8377,13.6754,0.3328,5.66
1983-06-06,61,20.8852,7.1131,14.0197,1.7639,6.0
1983-06-07,61,17.2459,11.518,14.4,4.5049,6.38
1983-06-08,61,16.9984,6.4066,11.7279,0.0885,3.7
1983-06-09,61,19.6344,4.1705,11.9246,0.0,3.9
1983-06-10,60,20.5083,3.33,11.9517,0.1333,3.92
1983-06-11,60,21.9883,4.3683,13.195,0.0667,5.18
1983-06-12,60,21.8867,8.4483,15.19,0.3533,7.17
1983-06-13,61,21.2967,8.0475,14.6902,1.0623,6.67
1983-06-14,61,22.8574,10.3951,16.6459,1.2656,8.63
1983-06-15,61,19.459,11.741,15.6197,0.0328,7.6
1983-06-16,61,25.1295,12.1295,18.6557,0.0262,10.63
1983-06-17,61,26.0443,13.8049,19.9443,1.1213,11.92
1983-06-18,61,27.1508,14.2197,20.7066,8.3033,12.69
1983-06-19,61,24.818,14.3639,19.6066,3.3148,11.59
1983-06-20,61,25.2082,10.7967,18.0262,0.0672,10.0
1983-06-21,61,30.659,9.7082,20.2115,0.0,12.18
1983-06-22,61,32.3934,13.2918,22.8656,0.0,14.84
1983-06-23,61,31.8066,16.3787,24.1197,0.0361,16.09
1983-06-24,61,24.8574,16.2934,20.6016,0.0,12.58
1983-06-25,60,20.965,6.06,13.535,0.0067,5.51
1983-06-26,60,22.1367,5.5083,13.8467,0.1467,5.82
1983-06-27,61,19.1639,9.9541,14.582,1.177,6.56
1983-06-28,61,21.1344,6.1213,13.6508,0.0,5.63
1983-06-29,61,24.641,4.8541,14.7689,0.0,6.75
1983-06-30,60,27.9267,7.8267,17.8983,0.0,9.88
1983-07-01,61,26.6295,13.1328,19.9,0.3885,11.88
1983-07-02,61,24.5344,15.5131,20.0492,9.0934,12.02
1983-07-03,61,24.3066,13.7344,19.0426,0.0754,11.02
1983-07-04,63,30.8365,15.1063,22.9937,0.0317,14.97
1983-07-05,63,29.7476,18.3429,24.0667,8.6476,16.05
1983-07-06,62,19.6516,14.0177,16.8532,21.6742,8.83
1983-07-07,63,22.4667,10.0222,16.2683,0.5413,8.24
1983-07-08,63,24.1921,9.0429,16.6413,3.281,8.62
1983-07-09,61,21.3787,13.5344,17.4787,0.7852,9.46
1983-07-10,61,17.8721,7.518,12.7197,1.4098,4.7
1983-07-11,61,22.982,7.5721,15.3016,0.0164,7.28
1983-07-12,61,24.7574,8.6967,16.7508,0.0541,8.73
1983-07-13,61,22.0984,9.6508,15.8951,7.0115,7.87
1983-07-14,61,22.018,13.9852,18.018,1.8803,10.0
1983-07-15,60,20.535,12.9617,16.7717,13.9817,8.75
1983-07-16,60,22.9733,14.0883,18.5517,1.74,10.53
1983-07-17,61,23.2918,12.6295,17.9803,0.0131,9.96
1983-07-18,62,25.3806,10.0806,17.7516,0.0,9.73
1983-07-19,62,23.979,10.0548,17.0403,0.1548,9.02
1983-07-20,62,21.5661,9.921,15.7597,8.7194,7.74
1983-07-21,62,21.1984,10.4871,15.8645,14.1065,7.84
1983-07-22,62,19.4258,13.9774,16.7242,14.7419,8.7
1983-07-23,61,25.7066,12.5672,19.159,0.577,11.14
1983-07-24,61,25.6164,11.3951,18.518,2.7525,10.51
1983-07-25,62,22.9468,13.0113,17.9968,1.3774,9.98
1983-07-26,63,24.3587,11.1111,17.7556,2.2825,9.73
